"HolderAddress","Balance","PendingBalanceUpdate"
"0xf50069837d0f443c108c4ce0669010f1e70a5e9d","26,640.317393670112456711","No"
"0x822027334cf5d82c7a1d03fce6bd66d2800ff9af","26,556.518418853367440272","No"
"0xd6b5771310b3216712396f0297f8e781f88ceb00","26,554.87718851290841408","No"
"0x28b01b4c5cc41f8e2cf08660e86ba33e7f09726c","26,491.073228844325178252","No"
"0x922d38a4714424578dc6f17d1b1929d3069abe0b","26,422.914268590641719398","No"
"0x2ca4ad605ca875e2725356e53b43071c1e857cdc","26,302.522790429722314164","No"
"0x3afbb736e5905d0defac61421698fabd15b7b718","26,267.571151443017551652","No"
"0x78c2d5f600fa2fb45f98b279df87b1234678985d","26,234.634307504346928588","No"
"0x5e959d62d6dbd5b3e7fe043a4af1f9f65f0097b9","26,227.470842942343486576","No"
"0x6799571e6cef8166186886c1374c1ee2c9d625e7","26,225.114751605905143025","No"
"0x495ee67d75815dd28b6ff34e6b3edbae9ac99a68","26,092.656978109030339375","No"
"0xfd9ce79fd7f62ca88ace958cd2716f4cce25e2df","26,073.068670004675108252","No"
"0x6e6e353d6d7871938a81f69889c3e11fdfb9fbaa","26,047.746701849601312391","No"
"0x3951231e6aa48cab89441ebbb6cb53c8fdc46767","25,973.559775079777678621","No"
"0x6ab743399dc58988f020d1360334714cef767bc6","25,920.398161281154315816","No"
"0xf0c55da3a8274f6843434df0da437ed4ac0dd310","25,914.520408627685427221","No"
"0xf68167049527672cd58ca34937bc05a4f7edacb7","25,792.796574666079028354","No"
"0xd6b8ec0775abdce1e385c763b71eacff3991bad7","25,786.572040306891945985","No"
"0xfdaee6ab7117c152ed8205443096793aa117f4b7","25,755.288557316659296822","No"
"0xb6c2bbebc94a910e0fd37267dab56fb2130dbb97","25,754.300499061892618331","No"
"0x577442a485d39bfe48b7b54257b7047cbe5f0fbb","25,721.866943010313303152","No"
"0x92cd8a4312bceaaf74aaf7541ffe78e00e57e287","25,589.202126075759250721","No"
"0xa8f1b7bee4bb60311511144ecd6dab7b04ef2735","25,573.757243138857889918","No"
"0xb27381caaceac1fd37e0638752bfc5cbd808754e","25,562.596603913899139319","No"
"0x718168033c1fdb127cba690aa11fdebc8d67c750","25,532.18612944522668729","No"
"0xe2fd398abf33e12a56ba7916021535619fa0217f","25,494.324551736880923617","No"
"0xadf19bd8c637b3241e25e0d60ff78f598008ecc0","25,454.087290797568515207","No"
"0x011c23b3aadaf3d4991f3abee262a34d18e9fdb5","25,450.800953253577779188","No"
"0x2d5a9999cd54ac8d9d03892b65c420014c8336c8","25,288.035838859704575545","No"
"0xd2b8efec9632c864552e1f64cc5ddbf5750f240b","25,213.880856602530942445","No"
"0xf24c7ddfe573fab8a7334c88cf8bc64c05da8ca8","25,175.564304954564539167","No"
"0x7d64a5168d9cb83903251f7a48939a98a2e64c88","25,154.331639719657952526","No"
"0x037a9df65a5de9b102547c30589d95529f008206","25,153.366089057006176088","No"
"0x186eedca4059be115f86de143c37e9d4436ff043","25,069.05807009937207699","No"
"0x8ab826e508be8f7a65ceeeb7d8a52288928f9a54","25,053.19144968533069975","No"
"0x0ffd0ec967f92db20f59cc9668c216d8fb5c24f2","25,030.777975544301096598","No"
"0xc7f2e2723cc1eeb79a91c688dcbc423994eec3cd","25,006.275338597691445138","No"
"0x7cee0618a6a6996b419f88e8f4f119793fdc9235","25,000","No"
"0x7bc36749a118ff7c86a946549ead2773fee5a473","25,000","No"
"0xe4db07d640eda94732321345693ba150e62ce79d","24,966.75390227184895312","No"
"0x32b1a811db43fb8588c491add5c79b3afcaa8bd7","24,820.828741445745011011","No"
"0x615b0fccbd6212f9d59859d97878a7f5a4b27608","24,716.932859278717497029","No"
"0x26d37cc948b3c867afd0b502701f9f785f07caa2","24,618.345253650542682347","No"
"0xa1ae8adcbfc4001fa37c0009c48640156438b530","24,530.677843162799859427","No"
"0x484f93cb88702a6171226aaad3f72f62ce00bd6d","24,512.795573474520015198","No"
"0x62c0fd6b8ec704ec912a9e9a3d69ccb5d3ece307","24,434.698056942420138463","No"
"0xe85eaa202e0499a808f2ca8e69903fe874d9fda5","24,342.909708466822244702","No"
"0x3c42bec4d334d04f91f528c0fe1b54dd3dd61bdb","24,207.18232684412653904","No"
"0x7c7562fbf561859333ed41ddb408b2081279d8b8","24,107.826241279629290069","No"
"0xba7cceb972a77d439dae7f625b2e33d9ed493cd8","24,104.010018195560598523","No"
"0x36480a1c43f72009af475ca4ff21c7ec9869a9b1","24,053.246952447058847207","No"
"0xb433c3decca863b3d2a213a3080eb8c97d1b8917","24,040.493471592006241016","No"
"0x5b22e9368424c2f18701ef03eacec41a2e673582","24,000","No"
"0x54d47702ec51c64c72c36849bc72f0a019683e95","23,995.765660509726812034","No"
"0x1bb2f62f9958ec1f875e4b0b42fd775ee3fd955e","23,982.12512785263098351","No"
"0x12f72cfd58de931834cbd39177037e75ac890d85","23,957.582376205927818898","No"
"0x5a8e686ee0a0bf4babb61af5e544b606c38468ea","23,949.010379452935117752","No"
"0x08e83e6dd94209f38923b8d9b90921f552b67091","23,941.761688431622582903","No"
"0x15b8a7e5721a2f767bfab5780fad50e2c3789dca","23,920.42040982029826771","No"
"0xbb608d6e0d5a588338a1817480c869b06cc16c38","23,838.211208291604560958","No"
"0x2b839454083ecc9e1d1d04b0afcc7174f66c7c5b","23,787.548478864115146693","No"
"0x1ae9db967b5b0cc3286ff2aa3a921a5c5b45fac8","23,638.41766123029817369","No"
"0xd3aed84a9d7c8676104b405276a54b5e02b716bd","23,632.862256705164678386","No"
"0xd72e75cd08d422041ed197cee031f72f4fc85bb3","23,608.028970831080323986","No"
"0x241e25c9d15b5e7fb007b5e028c4ce8694893870","23,571.213712929291790063","No"
"0x9876449de01a64a87f765aa72651cc795e44ef29","23,562.119532303898620567","No"
"0xf93cefdd4309c69d53146a9fe00b88165bc2ca2d","23,512.766933137727880964","No"
"0xc0e680df15d9b5eff9d5a426dc139ca4e23196df","23,491.680716807727630443","No"
"0x2d981b2d56b8f93355ff7d4d3cf68b2b107b4324","23,477.439799800318032856","No"
"0x6ae6ae70ab714d26c9d5fba5ee092a00b9ccbeae","23,476.160621181864041336","No"
"0x7e6a90d145ba102c09c83fdc8d7df84f8d1d818a","23,406.386937355388990437","No"
"0x5f5d2989d84b5e3eac0b4928304ea6c71b89f80d","23,354.849402314881454746","No"
"0x95921da9f69d177c1c4421ff3b70446883c538b8","23,313.944119685623320832","No"
"0xfa4a45373d1dfd313c8a6c2f2c4060bfc356598f","23,263.582514985876049827","No"
"0x2a40407b333e8d24fa21d48fef078035824f6a2e","23,256.676423337987287373","No"
"0x85b69e12358cea64260c3db0b6fa63fdfd66b765","23,254.697339860735433266","No"
"0x78bf71fe0b8703bd49e68cc91ef60853f18eb229","23,247.075046855837365314","No"
"0xc7ff6d37271ef344b76591511820cf33a6e158e3","23,178.121703457836763714","No"
"0x77c19cafddee33107999db23c264dcac8a3f37bf","23,128.868682373587667715","No"
"0x8d32ea78ad73037c56a606b1bfd0fe6c596e0ab5","23,000.002785338605984526","No"
"0xc4231d966280f0eb889980f91fca2c557c08ccfe","22,880.208506205579093665","No"
"0x0edef718166d6b239f965229c8dd306ea52626e4","22,818.856144178635452691","No"
"0x50a330d728e5ddba949b465326f33d09f857b71c","22,806.937466526864284348","No"
"0x87493854bcc292abae2842aa827e4b5e147f629e","22,758.052785461623016033","No"
"0x6ae6e610984737269b6f582ed7f284154641c9c1","22,730.33674","No"
"0x2c25eb4b573d500b0bd3c0167b79af454f260b40","22,725.591385663741146238","No"
"0x0f738d13303ace36a09196fa3a37497cb921555d","22,724.009389136375666567","No"
"0x2cc6d06dd7e7bce8cef782ba84bc009b50461847","22,690.376441430943369775","No"
"0x73d6d2a536ac02ce1ee80e996ea7025aa70bc50d","22,672.794869530151844679","No"
"0x60c5418551f138d5de627ea8df170cdede0bc122","22,649.184671364284350669","No"
"0x065249676183a7f4c97255a6b773b8d9426c18bd","22,648.87067081904949169","No"
"0xe7fe672aac0ac7f452e8cffb2774e1bbef7cc97d","22,633.17281053131103934","No"
"0x4107a0a4a50ac2c4cc8c5a3954bc01ff134506b2","22,629.540993985476996332","No"
"0xb7e44e5f15e95c4c35e373a83af85fa770d0c781","22,621.83543455749929066","No"
"0x0a8da356dc80da3a114d63e752cb42923b124019","22,575.505995581229452035","No"
"0x70acce8c1df910f306ee97bad93da8e5abe32cc7","22,559.874285570571427706","No"
"0x9d84a4bd3880e683c5a11f0e09c8255583f8814b","22,555.225377288333842479","No"
"0x2637345813ced8370b17fc033bbe688611f36cb5","22,532.080828967424117291","No"
"0x3a367e8d0fd81e21eadc648175be69428f3ba75a","22,524.272742815383136864","No"
"0xdcc54759944a9f23609fa6a49b1d4c20966bc704","22,483.59096060843947642","No"
"0x93f0cc9e8474b05f0f52bc9890a022866bf18476","22,457.51419630371269399","No"
"0x8fada61464cc51b81abd50efe86e2a92fffa2dca","22,427.574481724834910872","No"
"0x175f6fab02ac742aa1d830aacce8f0c69c18aa98","22,363.208064590143367284","No"
"0x4a1939dc1de524ff01980a911f0f4d65ce7a27ba","22,325.683025853017298571","No"
"0x0420f9252e35f1012255603bbefd79253db24f34","22,290.095999489584330992","No"
"0xe930601fbdf911bf1e8050e974534849569317b4","22,258.262328159169372588","No"
"0xb936e9d14b819796ca0e1576cb6ce8f438e04848","22,207.390178987979058933","No"
"0x83fcfd5caf76c7ff8e96caf5e4fcf3d9c3bda37f","22,129.745340528051994243","No"
"0x92b0bef5e4d10c73c7d6ce022dd6e756f5458ee4","22,085.60172665524456426","No"
"0x720d9b8655c0308ed9683aeead0a58ce783323b2","22,022.357100563041030013","No"
"0xe6269b22512bf3cfdc6c586ffe4dad267f8b4404","21,943.350713434224324648","No"
"0x6dc5758e720717137737dae8123a464d20f5791d","21,885.905733917634296384","No"
"0xb56d50442a79697db6ce1bdeff1e583bff4c79b8","21,879.845801143662062988","No"
"0xcacda9db7e4d88c4c9c0cba040950be12789032b","21,836.671531659994079878","No"
"0x2d0f4f8f46b4676ae0bdb96c33565d570c5c3720","21,823.043350770923958335","No"
"0x26dff5775cfde8f366c836f5871239bf62ee7810","21,818.822729307713242863","No"
"0xfbde3c3dcd77aab100a3209166b76d0198986e65","21,756.057316375976642621","No"
"0x996064790e10de14e091559583cb6f68345dc011","21,701.694483953447829931","No"
"0x813ccde80f7d2583c6ac02fcd961d3b2b3cd30d6","21,660.029893042132916238","No"
"0xcf9513c2a360aae39cc9da5e60f6a9922702b4c0","21,599.480680070617217129","No"
"0x8612ef97fac3fafd2c33ed9d6ae2ef969bb15d7b","21,575.207115790936436649","No"
"0xb04d7f77d8b4aba3e1483ae965addcd82860966c","21,570.210223610375072646","No"
"0x938e1a64973050d3777c32e528cf5e0764832ba8","21,562.188137563397199566","No"
"0x0ea9f5d0c97b430d5426465e2832a504bd6dd9f9","21,528.776845791583986255","No"
"0x771b1bd0a60ca42eab4edbee7740de903bbe15b0","21,412.046285373411781284","No"
"0x95e1d72f02e3c2d2ac5498cf4d156d7155fc5363","21,364.656058676875326282","No"
"0xeb391aba2675d92e2d8114f9ed662c70db06d6a1","21,356.632101331643197664","No"
"0x4e769d706508b1d9cbbaf155bb2bfef99d5fbe27","21,355.396694262866648281","No"
"0xc3f45f40723f7ef9063700314b936b8efa1d1e5a","21,340.898219714183500164","No"
"0x74b5378a22333193bb8fad0c3eb4a190a9d504b4","21,318.987688684409608938","No"
"0x40509d2b20ed57ca9e2040fe45e794499273de0e","21,311.78137788","No"
"0x02eb568d31d379896f1b41467b7f177647e2ce32","21,279.263242329401205514","No"
"0x0c77fd7a646ba296f8c656c7a379e55298e40a7c","21,252.972200679775416333","No"
"0xe5fe66a8feecb1a613b3b9003ecd35a817bbf113","21,243.081098978552013017","No"
"0x7b49c03731df22045aa3d2943448d2369d4f13fb","21,196.624582788532058302","No"
"0x46bfe05fef935b62846747f697e651cb2ccf9a13","21,115.364728877693136649","No"
"0xe0afc79d11752597cdf543d6f7dc4fd045642ed5","21,098.187523449528","No"
"0x35273851acbd29ec6e83a3660e312f525a6b5e9a","21,063.70276591917940104","No"
"0x68f545ba4d8915d2a8bcfb8128f5b0e356a9a6b2","21,000","No"
"0x61d3e664d9427a4cab65a2eb02a69b175492c2c2","20,913.981457231193649134","No"
"0x337ab2c4e48b8b65da792c22665282184f9e5aa8","20,900.517723411073690796","No"
"0x3ef40a19cd38cff1f6128942ca6342da63f9f1ab","20,891.988682717103176575","No"
"0x23db25c468507cdc30da36c150cf34958fc51194","20,861.592255376427696037","No"
"0x1d5b41fa25355b7f4028eba7d54c5cff5578ef3b","20,780.307541629381368745","No"
"0x1bdcf9da39429490d6bb1981f9d12f4c573efbc0","20,738.751935404093566461","No"
"0x6a73faa37827d2c7197aac58634ea6fc1dadd472","20,727.987389669190026946","No"
"0x8bf0d203b4c0a5a2e0900fd239cfb94599a5388e","20,710.447301356457474812","No"
"0x831bd61e37e7407f9ff0968a7145bd918a1010b1","20,679.705866789718068076","No"
"0x7cb5a18ec3e145b84c18bdec6c9e161c4e5091f7","20,654.647858016314994545","No"
"0x75f7ba92e923c500f955bf58266413ec69a26382","20,635.160976817100032331","No"
"0x45eb404789dc3f97039d16449029ffd3e1c5d07a","20,616.538947884911114333","No"
"0x141f1a2b0d5972963e36474f5e851d02057e998e","20,603.19831780606799483","No"
"0x93b24019900bf5af9ce46cfa0e3796976046ed7d","20,590.126977502430891321","No"
"0xc161c1aae4ea3d7fb7d25d579b591959c4154cb7","20,581.482493800396256048","No"
"0x23effbad3a6d926846e964c9ab9580e5068857c4","20,580.94241316215283083","No"
"0x0c66a5042351093a26a557382829cff02b5350a2","20,573.036263724940645927","No"
"0x31290940f339931bfa7777751deffc2155d3cc2d","20,513.606046323963627563","No"
"0xb11479fcacf115623cc1ab96882dbe6895a8b4f8","20,490.531923096245548939","No"
"0x8bbc0756cc31073643601b283a2a23e74538ebdd","20,436.833527975577736816","No"
"0x16e6d4a60c645e65452beec612a1c9c420d26b3c","20,380.954519963135301254","No"
"0xe9fe3665b240ec88029c71a8fe8b3ef937ab937b","20,361.074601094034043091","No"
"0x77134a2b6775b980ac5ab9358f4b1d173ec4d66f","20,295.750826738073144372","No"
"0xf539f61905e9713510be69f3130d84c78fdafbe8","20,288.825078590326989968","No"
"0xd7598f1e7fa1563cbdc692f4bd0d15ef7f977537","20,273.375027078231532108","No"
"0x2c235c9d0cf48f9df0d79257fc3ae6b3a740f75d","20,264.544375949286808518","No"
"0xbe9757095042a50cc4a2d7f7b7bb6f5cf787042b","20,238.486298088476533159","No"
"0xc9b4e422bc97dc073c917e2d01b9b3d3f269f467","20,233.733159640598385047","No"
"0x36a58b44060166bc8a521994651c7c059f3a0222","20,212.383627401968088033","No"
"0x2276df46cf9c31d20f17ab04b74f7fda7855f8fd","20,193.583290341603700827","No"
"0x5f96f3a6333387facd0a29f2426d6706a6eb8b72","20,176.070538980589021747","No"
"0x00f98b85c4dc9cb8760e4d5dc8b7d9cc029cc5cb","20,149.624677268504956537","No"
"0xab234345142dbb546bf4a2b3d9b5732a297230a0","20,075.865873039461562363","No"
"0xb94bb95a50436d34f78cb4e795fedbf361151f9a","20,052.366409128919939715","No"
"0x7f04c4387423c5460f0a797b79b7de2a4769567a","20,029.481235196471154112","No"
"0xb38bd68a6f0ba599808d65c7a9cf2a428105b680","20,029.259107677031565969","No"
"0xe64173eab97ef22e456d40ee3af223dcdc8cf607","20,001","No"
"0x4147ef0dcb1b8c9ac060971687a30b7e7bbf4d7a","20,000.004548789980208129","No"
"0x19a3de16ba962e85c8526ed43f483db8fd581127","20,000","No"
"0x1bb693c1f0932b79a5506fb0b16d021045b15e57","20,000","No"
"0xfea6bae44fb24f420c2d4760251415ffbc2bba98","20,000","No"
"0x51f97c2f553d12a6c7c3f76b00fc590b4dffb99d","20,000","No"
"0xd47afdeeadb49e9a89cb42e7c4cc1d316007b59d","19,939.409512823850687715","No"
"0x1aa8d5248d0b99bb21285efbee02c45fa68d50ee","19,868.18375709715215227","No"
"0x0d4acf678f12646362acc6465a374622c73f575f","19,853.201126143214124464","No"
"0xfbae74ad66ad9dce84831cac1e6c2c771362d3e5","19,796.854919579272802075","No"
"0x96d286d6280455ede2a2ca412d4ba796ab5e5156","19,745.978256401077930674","No"
"0xad80f1ec429d315f3e86a3e9082f4620b7508b47","19,714.740961440838095668","No"
"0x473b472e9bdd5c8400701b712992f50c1fd09112","19,707.790672312108147382","No"
"0xb8b6edb1266e24200a256fb9d478a0f4eaca9b2f","19,669.920627299649437777","No"
"0x36b9a28a48f99614966dd3005715e6228ed258ba","19,640.110503039737918265","No"
"0x65e41a857c87cfd41d9a7aebc5efe79dd5e457ef","19,627.136175124756545002","No"
"0x782fb7b8869f50ae1212284f1aa55fb5bd00e800","19,569.172176208319953466","No"
"0xe835b46f5596b88fb815836f0d075f2236ee99cc","19,521.039551838502307078","No"
"0x72fe5d0c8dbad11f76bf8ee365f6d25a274d0311","19,422.965502798632813648","No"
"0x8bdc4ed7c9d8a8a1e9b34c9f38e8dab7978b80ee","19,379.924793383079563322","No"
"0xba411e26c9c5f1c405084e65184008ceecc828fb","19,379.421519121891746774","No"
"0xd4aea2a582c6307e4d1ca50e1d0432f32b3414df","19,379.008219432633845657","No"
"0x11ec26c0a8175eebe677c6b6666ff4f13eea56a2","19,331.473051774522840761","No"
"0x7ee8e2e13efc4e1edac070f658482322057446b1","19,285.143415117228154862","No"
"0x1b2ba2b21b5e2eaf742a32b7ff521a94b73bcf41","19,200.718744442462519719","No"
"0x86e8f89ff40ba4ea44a62a7cb35e982194e05e99","19,200.486819736601474054","No"
"0xd672ad7e9f4d86e1237ee41729bcfd86bd32693a","19,162.773143330685116789","No"
"0xfb98fa3c6bafa70d72cf168ed3131eddcad08481","19,120.577508179522596637","No"
"0xf6fac2cf440d6bdb88507e457d23fb23294c4866","19,101.490792698657833465","No"
"0x9a9bf95c4bbe82705151879fab44c29a3d126acf","19,099.925715714420753552","No"
"0xa6eaa2cd214ab331d072172a4c75c60fe83af566","19,093.553639784311258556","No"
"0xfc2f4d383f0a799b5db4271fb738959e8b8feecf","19,090.260222308304402717","No"
"0xa6088eaf2f8b47259215dcbb2525457c97635cd9","19,083.158285396331690459","No"
"0xd605aae7cb847fc3fc289854d36e2f5650268ec8","19,074.344849440509534804","No"
"0x8f54d8cd575dc6c3de46a9075e3dd86468fefa41","19,038.952502320940540058","No"
"0x72eb41ae7f943445da9932662d31a06d56a3cfaa","19,028.518086497884931175","No"
"0x824297c97859247e9d7c01446d9eb57fed91e210","19,009.718212736722058051","No"
"0x68e53f4cb2ae82fda2f3a162b02452d7df2ddfdd","19,000.484455181940702229","No"
"0x1440de1f61564bf1e7eea6b5b4ac3eddfca20cfb","18,998.299112959539978771","No"
"0x925cd21efa56ae6869522eb1db7a2d6738d76035","18,997.934436655582085738","No"
"0x54d3e5bc1bcf5837e0512adb4c772c070455fd2c","18,989.698156701981677038","No"
"0x04e646857aa97cc2c2568839b6bc7a403c9d43f9","18,987.714171000236608042","No"
"0x5a3bf42028901447434d12c5459954e667e5c518","18,973.81211286053273572","No"
"0x4e4221f6a17280db7398010625f3626a301a7b9c","18,965.602773811841893222","No"
"0xb282f7294539ade0e0ae18f9e585a446bb240b5b","18,962.417804831472629674","No"
"0x8231812faf5c3ab160befbb17ecdc36618b5a39a","18,953.17928274692648323","No"
"0xb3564e977b2990eabec176f26fd53b667745af7d","18,911.3278","No"
"0x4b5f66ea4ca84d9edfc903dee348e26c09c72084","18,899.798462246447814018","No"
"0x3e47c08553d0bc7ed33e33c1fcd3b0a46546f20b","18,892.949102498147089865","No"
"0x899463aa2157b5e7548640c97c7f2c2f81ed2ea0","18,878.453711061348514498","No"
"0x28ba793c62f20ab8778743d5b9426b481f8d51bb","18,851.518033694365755759","No"
"0x574244b346328e52117abf0fc5d49893845bf039","18,814.819990516680588665","No"
"0x3af9d879a25d40c5eacf248dc713c8d97c600b67","18,807.994751317245712002","No"
"0x7864ced61d33da64e0290517049ce57cdb62a1bd","18,791.269385543973643036","No"
"0x27736bfd751ce65d1097d8cf91a39908792c4358","18,770.865610497090242453","No"
"0x16c9181eae8f357258a9daa82383b303a17bca6c","18,723.5348899058647363","No"
"0xf310e3613336773ba176fc7b9f90bdb43f7126c3","18,697.409404347429171352","No"
"0x637c8d4723b06cdc6ce62d64f6cd572650855b1b","18,684.584221310241201223","No"
"0x499f9712b3d686c1217868bc73c8bcf7a0116533","18,594.966901071818201738","No"
"0x7eae7f57c8f56f11f78e620bcc28d26639276603","18,582.80858888544828823","No"
"0x271c3b8cb318d2647ee7e24ebd2ba2e6cd06fc59","18,560.907650432846346426","No"
"0xb5915495c9d453519f711a0d0f3ad78077ae3a48","18,359.048368200045020333","No"
"0x180c06de66e2d5bc1bc13ad17634b992f76ea90c","18,358.414762571855077758","No"
"0x4319bccded6b93d105d8c2a7c7368357945f3d43","18,301.565125287033481999","No"
"0x0097495da85482ad44275b640dc9b95d0a462128","18,242.839046830148819229","No"
"0x17eb82c44f36b5b9d9b50b46050302fe4481f9d8","18,235.457483351654537122","No"
"0x84d5971561391fb4c0643204ba9277b568e850bd","18,200.770836219384217436","No"
"0x256215f92bb4eb529581f9c4260022a5e8558094","18,189.941132999861419633","No"
"0xdf2136cf2801abaf5ea2b17e4f78b6224bc74b23","18,165.800677396011180793","No"
"0xfe2433dd9f8322675dbff94fab6c0849d7ae110b","18,124.034415943305646299","No"
"0xcb85c24823a61332a13a89de5c2276839ed41911","18,065.942870926685792225","No"
"0x13461f1f9cc8f557d40b61191960a7c3990a8f50","18,039.365310158527894854","No"
"0xbc3ba35ed761f9e7fa29fb0baff1537c9bc59989","18,019.361315421679888207","No"
"0xe1fd476c0a512d55d6ad74791963d8a27e628c3e","18,006.333941754582471844","No"
"0x18b5418c1af447c1673c4bea93a8e582fb2b696e","17,974.104172681993642243","No"
"0xc1d54dd73e2933c77a556b2843859a70e486f58e","17,970.583717723626347507","No"
"0xd1b595847a0b13fa09ee6356e153fb9396ac4038","17,938.369030307013349407","No"
"0xa1dcde8ebb5bef40eb0a0de4c461982bcf70823e","17,916.987780772973627662","No"
"0xfe0d6dd246cb671b1b68dec226700e905d69f35b","17,862.504960820566367862","No"
"0xbfc113406dee73916977b7f22b750a5f33bdafdf","17,805.382562191306451043","No"
"0x6c1e48b3035efbbc781b476f01a1358ce38d9d48","17,791.884632184206233477","No"
"0x261aab14d82b8839f5d6ba6551285055c17d21e1","17,786.540868754883228668","No"
"0x02e5cf99b13a9d55a053bc4b940764e20b5bea82","17,772.315990177291539872","No"
"0x740ecac94212bfc747d8c4d30a00847a8723acb9","17,746.577262208081577566","No"
"0xf305165f9c818923990a478bb21f355679724667","17,737.185063957435094862","No"
"0x92760bdbf65cb841ad6a79317252ae05d1abc4f6","17,727.69634166589841424","No"
"0x9f3b64876acdc6fcb2ac0d5c4b7adf876558d291","17,716.418808540206387836","No"
"0x7d8675888d9d4dd2059e422d6dd9dd571ff458d7","17,699.461473609551668401","No"
"0x75120653be5db0c08e42c23cdebf4117365d4f3a","17,685.069730963650914349","No"
"0x12a33655c56a04bcc370e417ad70ac1fe802c223","17,653.547324451090189849","No"
"0xc0ed57c0ae11e1ff58214e942f310a0b49bb9b5d","17,632.940828969482826463","No"
"0x112caa497aaafacae9876f1dbf66e9f7efba5e69","17,629.173834587612565052","No"
"0x624a6d0da06a62d4c52fd90b7fc6723127cd150e","17,535","No"
"0x40d2c48cb46aad81b3796433f172063db7b1d539","17,509.363464030373513565","No"
"0x43f8b43edfc99b8379dd633c10f57e8a7fdcc3a5","17,506.554051715218717685","No"
"0x8d88ab3c5e69004434eaeae7727fcfaf06c77537","17,496.99636169511367076","No"
"0x9bca96a9f04499aa5f57a6fac42ef5836d96ba5e","17,427.074492912008365482","No"
"0xcfb8aa532b8ffa650719ca54241e6ddd8fc7866f","17,426.479467494373218345","No"
"0xa7e1c2c2d9fe177e21b8792e7448d37ad073747f","17,417.248773752439574396","No"
"0xa380f0a168ff6f20f1784a12f1b2477717038a98","17,411.373190286818533783","No"
"0x770b5b86ad519dc6353213a3214ad1c99a716a0a","17,400.8544146260268189","No"
"0x4eae1fe75dbdca18af7fabd3202f1ab4b76a5213","17,379.092640700060363653","No"
"0xae1663648841dbb176d0d8e9147339aa0877fe50","17,326.002579209837203141","No"
"0xd8bb9d824f317061fbe3eae5acd99b2161c574a0","17,311.906453527504979455","No"
"0x998463dd08ca19b52463db5f56b91a66dc7e7a3e","17,256.325382154953461636","No"
"0xbea715362fb4d4c692b344eb601c74a17235628a","17,254.984824157563186418","No"
"0x1c51d52cc81626da73f407d76f694351f34384d3","17,160.977837610926526459","No"
"0x994951b87603e02754e876dbd76b7622994d0f3d","17,088.815487109879221633","No"
"0xa72f6026935d5752e2f6a87d0d4ada2ae9dddcbb","17,034.565476930362463051","No"
"0x1648772d71a57c8bb3a144b90e0e8c84302e7e5d","16,966.012225348870908695","No"
"0x4838e905a4bd0e1dfb4647eb07f52b500941ec57","16,931.715567228908653124","No"
"0x236c597945f244540fb1df83c4f1a5048795eee5","16,928.438384643572409358","No"
"0xf1f4ab7d2ec7fb52ae4e9eeaa63178b2858f1bc5","16,924.163723779277981449","No"
"0x65ad019b4ba4a1002e32d5982af704ecf81d0d62","16,921.143545861252791836","No"
"0x669365b06240b1e730da77e620adec8904f6abec","16,901.732219941155443986","No"
"0xb55c8c7af459c48165edbf81ff344a6db047454f","16,802.678717608030542333","No"
"0x2ad2d16fd76f5a1b9d1e5250852cde45675aa547","16,795.430862546726315064","No"
"0xc4daab30e6cbd55b903163b980d1004477b22ab2","16,787.398947268620129833","No"
"0x3c3e955d1d64ed2bd9e6796fc02e82bcbf314de6","16,766.922569789685489309","No"
"0xe6338399856ca216a19fbcf1c746fef36f99eb36","16,730","No"
"0xc5ace9e423331c6b91be5d5ecf664f386633231f","16,716.637032930613871526","No"
"0x04edee7d446cfd029f5afe271c407502f7fb0b0c","16,715.532930744278647665","No"
"0xe472ba5bb03088224b688afcfd0e4a564a369c73","16,715.159027629535495582","No"
"0x8f9263d714b8210605a47e1fe9b7b75a59da4673","16,678.236042455656068015","No"
"0x77118bd27ce2f0ad3bd7e568b8c9eeff5f3fb30c","16,668.418519852699542567","No"
"0x32cecd0177047a5612638c192603df75e13e377c","16,633.720562065839513563","No"
"0xc3856a3a70832ffc6cd678dd0a674b680ba8ce44","16,617.793862932969619337","No"
"0x69982e1e42a55d17966bfed605f9bcad9eb6069e","16,605.394881509159618332","No"
"0xe78bca1d2a2eccf04683075099143ed8d21e60c6","16,579.260393967183084335","No"
"0x9c4d83d302f642b528fd47559c194606b86e63b5","16,574.223373567436429752","No"
"0x4d6278780a0c57f849c65458960434ddabc6dd81","16,556.999690826584803289","No"
"0xfef4f9786637478f7a8330aeab22c52a97cf1f89","16,531.698848348220030813","No"
"0x67bbafc81bda11bbe98c8ee67decacdba44ee02a","16,527.204395770220539977","No"
"0x3090697faad875785068839c286d12061f4eb06d","16,524.205464520111423488","No"
"0x8f771956cd6bd47802aa49de59fbe23c23675416","16,520.045467347284322826","No"
"0x3e6beb4f0c1cdfa4b38e144c0e6c9fda0534e8b7","16,458.990044169221078266","No"
"0x41f13e659f64103f2553f9c3abead359ec007a60","16,415.589691443469005796","No"
"0x30672cae181d44a7796bfb4e265eddc3414017a0","16,415.459862735024248269","No"
"0xedadedb4d94f6f0816421b3325df0e0961d0d105","16,408.278173288112767758","No"
"0xa6bff5f4155da36048994bd1fded5b6b2b88b760","16,401.349902013598571287","No"
"0xed72fcbfb36b5944cd21b987be339a7120b9e256","16,400.055005273911979956","No"
"0xb9bed5420f268b5907b055810950918cc5d2fea7","16,378.82210925131863017","No"
